"고유번호","노선","노선명칭","역명칭","역 이미지","운행방향1","운행방향2","엘레베이터 동영상","엘리베이터 자막","지아철 팝업 이미지","사용여부","편의시설 아이콘 이미지 목록","출구정보","전화번호안내","코스1 첫차","코스1 막차","코스2 첫차","코스2 막차"
"417","12","인천선","부평구청","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='부평구청 이미지' NAME='stationImg' ID='stationImg'/>","계약","동막","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='부평구청 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@부평세관 갈산중교 어린이공원 갈산초등교 부평공고 부일중교 ||||2@근린공원 여성문화회관 부평구청 북구도서관 부평농협 농협(갈산) 국민은행 하나로마트 선일교회 백마웨딩홀 개흥초등교 ||||3@북인천등기소 부평경찰서 안병원 대우자동차남문 마장초등교 신한은행 동관제일교회 미도아파트 쌍용아파트 금호아파트 부평1동천주교 ||||4@대우자동차정문||","긴급전화(역무실) : 032-513-3118","부평구청 : 05시44분","부평구청 : 24시23분","부평구청 : 05시34분","부평구청 : 24시14분"
"419","12","인천선","부평","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='부평 이미지' NAME='stationImg' ID='stationImg'/>","계약","동막","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='부평 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@부평시장 부평소방서 북부지방노동사무소 부평구보건소 부흥초등교 서울은행 주택은행 국민은행 한미은행 부평중부교회 대광장로교회 대영장로교회 부평극장 진선미예식장 ||||2@역전파출소 고용안정센터 북인천우체국 부평서초등교 부평남초등교 부원중학교 삼성증권 농협중앙회 문화예숙장 ||","긴급전화(역무실) : 032-515-9103","부평 : 05시40분","부평 : 24시19분","부평 : 05시37분","부평 : 24시18분"
"21","1","1호선","명학","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='명학 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='명학 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@만안구청안양경찰서성결대스카이부페중앙병원교도소수원의왕||||2@안양공단평촌신도시||","긴급전화(역무실) : 031-441-7788","명학 : 05시31분","명학 : 24시10분","명학 : 05시20분","명학 : 24시04분"
"25","1","1호선","시흥","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='시흥 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='시흥 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@평화자동차학원||","긴급전화(역무실) : 02-803-0019","시흥 : 05시42분","시흥 : 24시22분","시흥 : 05시09분","시흥 : 23시52분"
"55","1","1호선","서울역","<img src='https://wis.eseoul.go.kr/images/disable/subway/1_55_M.jpg' alt='서울역 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","http://wis.seoul.go.kr/rest/file/thumbnail/ki0mnphv925rwme9jn480qx44qrvgajs/1","승강기 위치는 2번출구 쪽에 있습니다.      승강기를 이용하여 지하1층 대합실로 내려가십시오.      정면에 있은 승강기를 이용하여 승강장으로 내려가십시오.","<img src='https://wis.eseoul.go.kr/images/disable/subway/20130228171824.jpg' alt='서울역 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143945.jpg' alt='휠체어리프트 이미지' />","||1@남영동 서울역(KTX) 서울시티투어버스 타는 곳 한국철도공사 서울본부 한국철도시설공단 수도권본부||||2@서울역 광장 국민권익위원회 서울역지구대 역전우체국 중림동(약현)성당||||3@봉래동 1가 남대문(숭례문) 한국산업안전보건공단 프랑스 문화원 한국주택금융공사 기업은행 남대문지점||||4@남창동 방면 남대문로 5가 남대문(숭례문) 남대문시장 건강보험심사평가원 서울지원||||5@퇴계로 방면 남산공원 방면 한국장학재단||||6@세브란스빌딩||||7@퇴계로 남대문시장||||8@용산도서관 남산공원||||9@남대문경찰서||","긴급전화(역무실) : 02-6110-1331","서울역 : 05시20분","서울역 : 24시48분","서울역 : 05시30분","서울역 : 24시09분"
"149","3","3호선","안국","<img src='https://wis.eseoul.go.kr/images/disable/subway/3_149_M.jpg' alt='안국 이미지' NAME='stationImg' ID='stationImg'/>","대화","수서","http://wis.seoul.go.kr/rest/file/thumbnail/j7is9zoyf9disyu8m347okkxpjcywvl5/1","승강기 위치는 6번 출구쪽에 있습니다      승강기를 이용하여 지하 2층 대합실로 내려가십시오.      정면에 있는 승강기를 이용하여 승강장으로 내려가십시오.","<img src='https://wis.eseoul.go.kr/images/disable/subway/20130228175757.jpg' alt='안국 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' />","||1@안국동.안국우체국 경복궁방면 세계장신구박물관 국립민속박물관 서울시티투어버스타는 곳 덕성여중고교 정독도서관 풍문여자고등학교 한국걸스카우트연맹 서울교육사료관 티베트박물관||||2@가회동 가회동주민센터 감사원방면 헌법재판소 재동초등학교 북촌미술관 서울무형문화재교육전시장 가회박물관 재동||||3@창덕궁 감사연구원 보건복지부 중앙중.고교 원서공원 대동세무고등학교 소청심사위원회 북촌문화센터 한국미술박물관||||4@일본문화원 운현초등학교 운현궁 운니동 교동초등학교 종로크라운호텔 한국사이버대학교 덕성여자대학교 교육대학원 문화.산업대학원||||5@경운동 낙원상가 한국-아랍친선협회 천도교중앙 대교당 한국여성인권진흥원 서울노인복지센터 서울시어르신상담센터 열린 사이버대학교 종로세무서||||6@한국장애인고용공단 인사동 골동품상가 경운동 목인박물관 관훈동 종로경찰서 체신기념관 국세청 일본대사관 외교통상부 여권.이주영사과 종로구청 조계사(템플스테이) 세종로출입국||","긴급전화(역무실) : 02-6110-3281","안국 : 05시38분","안국 : 24시11분","안국 : 05시34분","안국 : 24시02분"
"152","3","3호선","충무로","<img src='https://wis.eseoul.go.kr/images/disable/subway/3_152_M.jpg' alt='충무로 이미지' NAME='stationImg' ID='stationImg'/>","대화","수서","http://wis.seoul.go.kr/rest/file/thumbnail/on750ngjubmwkq6ppr3jz66j76hcwp66/1","승강기 위치는 7번 출구쪽에 있습니다      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      정면으로 이동하신 후 승강기를 이용하여 지하 2층 대합실로 내려가십시오.      정면에 있는 리프트를 이용하여 승강장으로 내려가십시오","<img src='https://wis.eseoul.go.kr/images/disable/subway/20130228180120.jpg' alt='충무로 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143945.jpg' alt='휠체어리프트 이미지' />","||1@대한극장행복예식장삼성제일병원||||2@필동중대부속병원||||3@중대부속병원한국의집||||4@남산중부세무서아스토리아호텔||||5@극동빌딩영락교회||||6@제일은행농협||||7@매일경제신문사||||8@충무로4가||||9@국민은행진양상가삼풍상가||","긴급전화(역무실) : 02-6110-4231","충무로 : 05시33분","충무로 : 24시06분","충무로 : 05시39분","충무로 : 24시07분"
"165","3","3호선","도곡","<img src='https://wis.eseoul.go.kr/images/disable/subway/3_165_M.jpg' alt='도곡 이미지' NAME='stationImg' ID='stationImg'/>","대화","수서","http://wis.seoul.go.kr/rest/file/thumbnail/jc4qkmoud459tgaihls01lsj2expubor/1","승강기 위치는 3번 출구쪽에 있습니다      승강기를 이용하여 지하 3층 대합실로 내려가십시오.      우측 방향으로 이동하신 후      리프트를 이용하여 승강장으로 내려가십시오.","<img src='https://wis.eseoul.go.kr/images/disable/subway/20130228175454.jpg' alt='도곡 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' />","||1@삼성래미안도곡렉슬아파트 숙명여중고교 중앙대부속고교 서울대도초등학교 도곡주공아파트||||2@대치주공청실아파트 대치1동주민센터 단국대부속중고교 대치지구대 동부센트레빌 신한은행 국민은행 단국공업고등학교||||3@개포고교 수도전기공고교 개포우성아파트 선경아파트 대청중학교 신한은행 개포 제5공원||||4@경남아파트 구룡중학교 군인공제회 타워팰리스 신한은행||","긴급전화(역무실) : 02-6110-3441","도곡 : 05시24분","도곡 : 23시39분","도곡 : 05시48분","도곡 : 24시34분"
"220","5","5호선","김포공항","<img src='https://wis.eseoul.go.kr/images/disable/subway/5_220_M.jpg' alt='김포공항 이미지' NAME='stationImg' ID='stationImg'/>","방화","상일도마천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='김포공항 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' />","||1@국제선제1청사 ||||2@국내선청사 ||||3@국제선제2청사 ||||4@주차장||","긴급전화(역무실) : 02-6311-5121","김포공항 : 05시56분","김포공항 : 24시55분","김포공항 : 05시40분","김포공항 : 24시41분"
"264","5","5호선","방이","<img src='https://wis.eseoul.go.kr/images/disable/subway/5_264_M.jpg' alt='방이 이미지' NAME='stationImg' ID='stationImg'/>","방화","상일도마천","http://wis.seoul.go.kr/rest/file/thumbnail/sy80mpaf2qfksbst9xcbshba5j8i90o0/1","승강기 위치는 대림아파트 주변 3번출구 쪽에 있습니다.    3번출구 엘리베이터를 이용하십시오.    엘리베이터에 내리셔서 직진하시면 좌측에 개찰구가 보입니다.    개찰구에서 좌측으로 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 오금 방면 승강장 위치입니다.","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='방이 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' />","||1@국민은행 보람은행 중소기업은행 ||||2@현대아파트 ||||3@방이대림아파트 ||||4@제일은행 송파자동차검사소 ||","긴급전화(역무실) : 02-6311-5561","방이 : 05시39분","방이 : 24시36분","방이 : 05시36분","방이 : 24시40분"
"279","6","6호선","창신","<img src='https://wis.eseoul.go.kr/images/disable/subway/6_279_M.jpg' alt='창신 이미지' NAME='stationImg' ID='stationImg'/>","응암","봉화산","http://wis.seoul.go.kr/rest/file/thumbnail/u5exgkjf9uouiqkol9jcpyaf2abjoqel/1","승강기 위치는 창신역 4번출구에 있습니다.    4번출구 엘리베이터를 이용하시어 지하1층 대합실에서 내리십시오.    지하1층에 내리셔서 직진하시면 우측에 개찰구가 보입니다.    개찰구에서 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 동묘앞 보문 방면 승강장입니다","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='창신 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' />","||1@창신3동사무소 창신시장 종로종합사회복지관 창신초등학교||||2@서일정보산업고등학교 명신초등학교 한성대학교 한성여자중.고등학교||||3@숭인제1동 동신초등학교||||4@숭일파출소 숭인1동사무소 숭인동우체국||","긴급전화(역무실) : 02-6311-6371","창신 : 05시33분","창신 : 24시38분","창신 : 05시40분","창신 : 24시42분"
"288","6","6호선","삼각지","<img src='https://wis.eseoul.go.kr/images/disable/subway/6_288_M.jpg' alt='삼각지 이미지' NAME='stationImg' ID='stationImg'/>","응암","봉화산","http://wis.seoul.go.kr/rest/file/thumbnail/cajwb63ige53ue098hyoxtj49qn3k9bn/1","4 6호선 환승은 승강장에서 직진하시면 장애인리프트가 보입니다.    장애인리프트를 이용하시어 지하3층 대합실로 올라가십시오.    지하3층 대합실에서 직진하시면 4호선 환승통로가 보입니다.    승강장에 내려오시면 오이도 방면 승강장 위치입니다","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='삼각지 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' />","||1@국방부 서울지방보훈청 전쟁기념관||||2@한강로제1동||||3@용산전화국||||4@한강로제2동||||5@용산소방서||||6@용산등기소 용산초등학교||||7@한강로제2동 용산초등학교||||8@용산등기소 용산초등학교 한강로1동사무소||||9@한강로제1동||||10@한강로제1동||||11@삼각지파출소 전쟁기념관북문 전우회관평화홀||||12@전쟁기념관정문||||13@국방부 한강로제2동||||14@서울지방보훈청 한강로제1동||","긴급전화(역무실) : 02-6311-6281","삼각지 : 05시41분","삼각지 : 24시55분","삼각지 : 05시37분","삼각지 : 24시44분"
